"Goal","Target","IndicatorRef","IndicatorId","IndicatorDescription","SeriesCode","SeriesType","SeriesDescription","ParentCountryOrAreaCode","CountryOrAreaCode","CountryOrAreaName","LDC","LLDC","SIDS","Frequency","SourceType","AgeGroup","Location","Sex","Value type","Unit","UnitMultiplier","Y2015","Y2015FN"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTCPPT","+","Proportion of youth and adults with information and communications technology (ICT) skill, using copy and paste tools to duplicate or move information within a document","M49_AFR_NA","EGY","Egypt","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","9.20","NA, 1, 2, 8"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTCPPT","+","Proportion of youth and adults with information and communications technology (ICT) skill, using copy and paste tools to duplicate or move information within a document","M49_AFR_NA","EGY","Egypt","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","10.60","NA, 1, 2, 8"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTCPPT","+","Proportion of youth and adults with information and communications technology (ICT) skill, using copy and paste tools to duplicate or move information within a document","M49_AFR_NA","EGY","Egypt","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","7.80","NA, 1, 2, 8"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTCPPT","+","Proportion of youth and adults with information and communications technology (ICT) skill, using copy and paste tools to duplicate or move information within a document","M49_AFR_NA","MAR","Morocco","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","34.60","NA, 1, 2, 12"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTCPPT","+","Proportion of youth and adults with information and communications technology (ICT) skill, using copy and paste tools to duplicate or move information within a document","M49_AFR_NA","MAR","Morocco","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","28.70","NA, 1, 2, 12"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTCPPT","+","Proportion of youth and adults with information and communications technology (ICT) skill, using copy and paste tools to duplicate or move information within a document","M49_AFR_NA","MAR","Morocco","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","31.60","NA, 1, 2, 12"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTCPPT","+","Proportion of youth and adults with information and communications technology (ICT) skill, using copy and paste tools to duplicate or move information within a document","M49_AFR_EA","ZWE","Zimbabwe","","True","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","3.50","NA, 1, 2, 13"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTCPPT","+","Proportion of youth and adults with information and communications technology (ICT) skill, using copy and paste tools to duplicate or move information within a document","M49_AFR_EA","ZWE","Zimbabwe","","True","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","4.50","NA, 1, 2, 13"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTCPPT","+","Proportion of youth and adults with information and communications technology (ICT) skill, using copy and paste tools to duplicate or move information within a document","M49_AFR_EA","ZWE","Zimbabwe","","True","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","2.70","NA, 1, 2, 13"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTCTDV","+","Proportion of youth and adults with information and communications technology (ICT) skill, connecting and installing new devices","M49_EUR_EE","RUS","Russian Federation","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","5.90","NA, 1, 2, 4"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTCTDV","+","Proportion of youth and adults with information and communications technology (ICT) skill, connecting and installing new devices","M49_EUR_EE","RUS","Russian Federation","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","11.10","NA, 1, 2, 4"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTCTDV","+","Proportion of youth and adults with information and communications technology (ICT) skill, connecting and installing new devices","M49_EUR_EE","RUS","Russian Federation","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","8.40","NA, 1, 2, 4"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTCTDV","+","Proportion of youth and adults with information and communications technology (ICT) skill, connecting and installing new devices","M49_EUR_NE","ISL","Iceland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","53.20","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTCTDV","+","Proportion of youth and adults with information and communications technology (ICT) skill, connecting and installing new devices","M49_EUR_NE","ISL","Iceland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","66.20","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTCTDV","+","Proportion of youth and adults with information and communications technology (ICT) skill, connecting and installing new devices","M49_EUR_NE","ISL","Iceland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","78.90","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTCTDV","+","Proportion of youth and adults with information and communications technology (ICT) skill, connecting and installing new devices","MDG_LAC_CAR","DOM","Dominican Republic","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","16.40","NA, 1, 2"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTCTDV","+","Proportion of youth and adults with information and communications technology (ICT) skill, connecting and installing new devices","MDG_LAC_CAR","JAM","Jamaica","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","6.40","NA, 1, 2, 5"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTCTDV","+","Proportion of youth and adults with information and communications technology (ICT) skill, connecting and installing new devices","MDG_LAC_CAR","JAM","Jamaica","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","6.70","NA, 1, 2, 5"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTCTDV","+","Proportion of youth and adults with information and communications technology (ICT) skill, connecting and installing new devices","MDG_LAC_CAR","JAM","Jamaica","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","6.20","NA, 1, 2, 5"
